Zaman,Dosya,Kural,Icerik
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T05:56:12.249243-05:00 kali sudo:      drk : TTY=pts/2 ; PWD=/home/drk ; USER=root ; COMMAND=/usr/bin/python3 -m pip install textual --break-system-packages
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T05:56:12.250981-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T05:56:12.250981-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T05:56:13.938306-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T05:56:13.938306-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T05:57:49.944170-05:00 kali sudo:      drk : TTY=pts/2 ; PWD=/home/drk ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T05:57:49.944170-05:00 kali sudo:      drk : TTY=pts/2 ; PWD=/home/drk ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T05:57:49.945322-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T05:57:49.945322-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T05:57:49.973794-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T05:57:49.973794-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T06:01:04.687842-05:00 kali sudo:      drk : TTY=pts/3 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T06:01:04.687842-05:00 kali sudo:      drk : TTY=pts/3 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T06:01:04.688230-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T06:01:04.688230-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T06:01:14.432632-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T06:01:14.432632-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T06:01:14.888139-05:00 kali su[41334]: pam_unix(su:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T06:01:14.889974-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T06:01:14.889974-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T06:02:58.829673-05:00 kali sudo:      drk : TTY=pts/0 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T06:02:58.829673-05:00 kali sudo:      drk : TTY=pts/0 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T06:02:58.830189-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T06:02:58.830189-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T06:03:21.965915-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T06:03:21.965915-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T06:03:41.425996-05:00 kali sudo:      drk : TTY=pts/0 ; PWD=/home/drk ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T06:03:41.425996-05:00 kali sudo:      drk : TTY=pts/0 ; PWD=/home/drk ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T06:03:41.426864-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T06:03:41.426864-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T06:03:41.453277-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T06:03:41.453277-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T06:03:48.768149-05:00 kali sudo:      drk : TTY=pts/0 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T06:03:48.768149-05:00 kali sudo:      drk : TTY=pts/0 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T06:03:48.769891-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T06:03:48.769891-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T06:03:54.824740-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T06:03:54.824740-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T06:04:08.614177-05:00 kali sudo:      drk : TTY=pts/1 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=/usr/bin/su
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T06:04:08.614177-05:00 kali sudo:      drk : TTY=pts/1 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=/usr/bin/su
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T06:04:08.616322-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T06:04:08.616322-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T06:04:08.625558-05:00 kali su[62606]: (to root) root on pts/2
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T06:04:08.625980-05:00 kali su[62606]: pam_unix(su:session): session opened for user root(uid=0) by drk(uid=0)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T06:05:01.950074-05:00 kali CRON[63058]: pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T06:05:01.990580-05:00 kali CRON[63058]: pam_unix(cron:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T06:06:43.157914-05:00 kali sudo:      drk : TTY=pts/0 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T06:06:43.157914-05:00 kali sudo:      drk : TTY=pts/0 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T06:06:43.178580-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T06:06:43.178580-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T06:06:48.634823-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T06:06:48.634823-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T06:07:04.229332-05:00 kali sudo:      drk : TTY=pts/0 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T06:07:04.229332-05:00 kali sudo:      drk : TTY=pts/0 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T06:07:04.230228-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T06:07:04.230228-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T06:07:11.474392-05:00 kali su[62606]: pam_unix(su:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T06:07:11.484409-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T06:07:11.484409-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T06:07:11.791154-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T06:07:11.791154-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T06:07:27.048847-05:00 kali sudo:      drk : TTY=pts/0 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T06:07:27.048847-05:00 kali sudo:      drk : TTY=pts/0 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T06:07:27.049162-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T06:07:27.049162-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T06:07:29.648922-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T06:07:29.648922-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T06:07:31.252899-05:00 kali sudo:      drk : TTY=pts/0 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T06:07:31.252899-05:00 kali sudo:      drk : TTY=pts/0 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T06:07:31.253380-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T06:07:31.253380-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T06:07:33.641530-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T06:07:33.641530-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T06:07:36.157970-05:00 kali sudo:      drk : TTY=pts/0 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T06:07:36.157970-05:00 kali sudo:      drk : TTY=pts/0 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T06:07:36.158584-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T06:07:36.158584-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T06:07:52.527706-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T06:07:52.527706-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T06:07:53.767278-05:00 kali sudo:      drk : TTY=pts/0 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T06:07:53.767278-05:00 kali sudo:      drk : TTY=pts/0 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T06:07:53.769015-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T06:07:53.769015-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T06:08:21.594788-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T06:08:21.594788-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T06:08:22.364968-05:00 kali sudo:      drk : TTY=pts/0 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T06:08:22.364968-05:00 kali sudo:      drk : TTY=pts/0 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T06:08:22.365553-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T06:08:22.365553-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T06:08:39.174220-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T06:08:39.174220-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T06:08:55.777850-05:00 kali sudo:      drk : TTY=pts/0 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T06:08:55.777850-05:00 kali sudo:      drk : TTY=pts/0 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T06:08:55.778611-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T06:08:55.778611-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T06:09:00.033187-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T06:09:00.033187-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T06:09:02.005009-05:00 kali CRON[65209]: pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T06:09:02.009536-05:00 kali CRON[65209]: pam_unix(cron:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T06:13:05.675193-05:00 kali sudo:      drk : TTY=pts/0 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T06:13:05.675193-05:00 kali sudo:      drk : TTY=pts/0 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T06:13:05.702256-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T06:13:05.702256-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T06:13:36.580507-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T06:13:36.580507-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T06:13:37.342534-05:00 kali sudo:      drk : TTY=pts/0 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T06:13:37.342534-05:00 kali sudo:      drk : TTY=pts/0 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T06:13:37.342942-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T06:13:37.342942-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T06:13:41.971226-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T06:13:41.971226-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T06:13:58.386870-05:00 kali sudo:      drk : TTY=pts/0 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T06:13:58.386870-05:00 kali sudo:      drk : TTY=pts/0 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T06:13:58.388938-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T06:13:58.388938-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=1000)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T06:14:03.641318-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T06:14:03.641318-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T06:14:55.561076-05:00 kali sudo:      drk : TTY=pts/0 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T06:14:55.561076-05:00 kali sudo:      drk : TTY=pts/0 ; PWD=/home/drk/Desktop/log2 ; USER=root ; COMMAND=./sanal_ortam/bin/python main.py
